"scenario","year","variable","value","units","version"
"ssp119 conc",1877,"CO2_concentration",289.229398509622,"ppmv CO2",3.0.0
"ssp119 conc",1878,"CO2_concentration",289.458090400703,"ppmv CO2",3.0.0
"ssp119 conc",1879,"CO2_concentration",289.685209982752,"ppmv CO2",3.0.0
"ssp119 conc",1880,"CO2_concentration",289.91296147073,"ppmv CO2",3.0.0
"ssp119 conc",1881,"CO2_concentration",290.140608441012,"ppmv CO2",3.0.0
"ssp119 conc",1882,"CO2_concentration",290.375789623354,"ppmv CO2",3.0.0
"ssp119 conc",1883,"CO2_concentration",290.588492842336,"ppmv CO2",3.0.0
"ssp119 conc",1884,"CO2_concentration",290.732550029856,"ppmv CO2",3.0.0
"ssp119 conc",1885,"CO2_concentration",290.637800025193,"ppmv CO2",3.0.0
"ssp119 conc",1886,"CO2_concentration",290.621299941984,"ppmv CO2",3.0.0
"ssp119 conc",1887,"CO2_concentration",290.719937746546,"ppmv CO2",3.0.0
"ssp119 conc",1888,"CO2_concentration",290.878128288897,"ppmv CO2",3.0.0
"ssp119 conc",1889,"CO2_concentration",291.087215092337,"ppmv CO2",3.0.0
"ssp119 conc",1890,"CO2_concentration",291.316650900389,"ppmv CO2",3.0.0
"ssp119 conc",1891,"CO2_concentration",291.544667695294,"ppmv CO2",3.0.0
"ssp119 conc",1892,"CO2_concentration",291.747018889667,"ppmv CO2",3.0.0
"ssp119 conc",1893,"CO2_concentration",291.967247948276,"ppmv CO2",3.0.0
"ssp119 conc",1894,"CO2_concentration",292.203605477392,"ppmv CO2",3.0.0
"ssp119 conc",1895,"CO2_concentration",292.457661116754,"ppmv CO2",3.0.0
"ssp119 conc",1896,"CO2_concentration",292.721798086416,"ppmv CO2",3.0.0
"ssp119 conc",1897,"CO2_concentration",292.988694410201,"ppmv CO2",3.0.0
"ssp119 conc",1898,"CO2_concentration",293.259332424196,"ppmv CO2",3.0.0
"ssp119 conc",1899,"CO2_concentration",293.534726891659,"ppmv CO2",3.0.0
"ssp119 conc",1900,"CO2_concentration",293.820019161328,"ppmv CO2",3.0.0
"ssp119 conc",1901,"CO2_concentration",294.109334681967,"ppmv CO2",3.0.0
"ssp119 conc",1902,"CO2_concentration",294.429126707784,"ppmv CO2",3.0.0
"ssp119 conc",1903,"CO2_concentration",294.734716544267,"ppmv CO2",3.0.0
"ssp119 conc",1904,"CO2_concentration",294.952506026365,"ppmv CO2",3.0.0
"ssp119 conc",1905,"CO2_concentration",295.18955262656,"ppmv CO2",3.0.0
"ssp119 conc",1906,"CO2_concentration",295.51093429833,"ppmv CO2",3.0.0
"ssp119 conc",1907,"CO2_concentration",295.876883231138,"ppmv CO2",3.0.0
"ssp119 conc",1908,"CO2_concentration",296.262010978525,"ppmv CO2",3.0.0
"ssp119 conc",1909,"CO2_concentration",296.631690785144,"ppmv CO2",3.0.0
"ssp119 conc",1910,"CO2_concentration",297.013884398216,"ppmv CO2",3.0.0
"ssp119 conc",1911,"CO2_concentration",297.402354988158,"ppmv CO2",3.0.0
"ssp119 conc",1912,"CO2_concentration",297.758542500746,"ppmv CO2",3.0.0
"ssp119 conc",1913,"CO2_concentration",298.041588445018,"ppmv CO2",3.0.0
"ssp119 conc",1914,"CO2_concentration",298.298741290877,"ppmv CO2",3.0.0
"ssp119 conc",1915,"CO2_concentration",298.543120520961,"ppmv CO2",3.0.0
"ssp119 conc",1916,"CO2_concentration",298.808868975396,"ppmv CO2",3.0.0
"ssp119 conc",1917,"CO2_concentration",299.111463626321,"ppmv CO2",3.0.0
"ssp119 conc",1918,"CO2_concentration",299.42329198756,"ppmv CO2",3.0.0
"ssp119 conc",1919,"CO2_concentration",299.723911944154,"ppmv CO2",3.0.0
"ssp119 conc",1920,"CO2_concentration",299.977404319228,"ppmv CO2",3.0.0
"ssp119 conc",1921,"CO2_concentration",300.282220644595,"ppmv CO2",3.0.0
"ssp119 conc",1922,"CO2_concentration",300.556525232177,"ppmv CO2",3.0.0
"ssp119 conc",1923,"CO2_concentration",300.831180071524,"ppmv CO2",3.0.0
"ssp119 conc",1924,"CO2_concentration",301.146317827742,"ppmv CO2",3.0.0
"ssp119 conc",1925,"CO2_concentration",301.466044166784,"ppmv CO2",3.0.0
"ssp119 conc",1926,"CO2_concentration",301.786341582715,"ppmv CO2",3.0.0
"ssp119 conc",1927,"CO2_concentration",302.094930641798,"ppmv CO2",3.0.0
"ssp119 conc",1928,"CO2_concentration",302.456570302032,"ppmv CO2",3.0.0
"ssp119 conc",1929,"CO2_concentration",302.804112572346,"ppmv CO2",3.0.0
"ssp119 conc",1930,"CO2_concentration",303.162731059127,"ppmv CO2",3.0.0
"ssp119 conc",1931,"CO2_concentration",303.522924100786,"ppmv CO2",3.0.0
"ssp119 conc",1932,"CO2_concentration",303.846123296889,"ppmv CO2",3.0.0
"ssp119 conc",1933,"CO2_concentration",304.069260373332,"ppmv CO2",3.0.0
"ssp119 conc",1934,"CO2_concentration",304.3223043884,"ppmv CO2",3.0.0
"ssp119 conc",1935,"CO2_concentration",304.604952429723,"ppmv CO2",3.0.0
"ssp119 conc",1936,"CO2_concentration",304.901392513141,"ppmv CO2",3.0.0
"ssp119 conc",1937,"CO2_concentration",305.234448655579,"ppmv CO2",3.0.0
"ssp119 conc",1938,"CO2_concentration",305.578329998755,"ppmv CO2",3.0.0
"ssp119 conc",1939,"CO2_concentration",305.885136203661,"ppmv CO2",3.0.0
"ssp119 conc",1940,"CO2_concentration",306.214698353832,"ppmv CO2",3.0.0
"ssp119 conc",1941,"CO2_concentration",306.570096474669,"ppmv CO2",3.0.0
"ssp119 conc",1942,"CO2_concentration",306.914772759485,"ppmv CO2",3.0.0
"ssp119 conc",1943,"CO2_concentration",307.257791023621,"ppmv CO2",3.0.0
"ssp119 conc",1944,"CO2_concentration",307.609054517506,"ppmv CO2",3.0.0
"ssp119 conc",1945,"CO2_concentration",307.94891069713,"ppmv CO2",3.0.0
"ssp119 conc",1946,"CO2_concentration",308.197410048391,"ppmv CO2",3.0.0
"ssp119 conc",1947,"CO2_concentration",308.54285344304,"ppmv CO2",3.0.0
"ssp119 conc",1948,"CO2_concentration",308.958752176538,"ppmv CO2",3.0.0
"ssp119 conc",1949,"CO2_concentration",309.401361234835,"ppmv CO2",3.0.0
"ssp119 conc",1950,"CO2_concentration",309.822097371807,"ppmv CO2",3.0.0
"ssp119 conc",1951,"CO2_concentration",310.312622078115,"ppmv CO2",3.0.0
"ssp119 conc",1952,"CO2_concentration",310.938425337823,"ppmv CO2",3.0.0
"ssp119 conc",1953,"CO2_concentration",311.563645207386,"ppmv CO2",3.0.0
"ssp119 conc",1954,"CO2_concentration",312.188371093746,"ppmv CO2",3.0.0
"ssp119 conc",1955,"CO2_concentration",312.840350890322,"ppmv CO2",3.0.0
"ssp119 conc",1956,"CO2_concentration",313.569933304162,"ppmv CO2",3.0.0
"ssp119 conc",1957,"CO2_concentration",314.360413074861,"ppmv CO2",3.0.0
"ssp119 conc",1958,"CO2_concentration",315.171236178592,"ppmv CO2",3.0.0
"ssp119 conc",1959,"CO2_concentration",316.015650191856,"ppmv CO2",3.0.0
"ssp119 conc",1960,"CO2_concentration",316.866489388632,"ppmv CO2",3.0.0
"ssp119 conc",1961,"CO2_concentration",317.739270677478,"ppmv CO2",3.0.0
"ssp119 conc",1962,"CO2_concentration",318.610959493692,"ppmv CO2",3.0.0
"ssp119 conc",1963,"CO2_concentration",319.47693360614,"ppmv CO2",3.0.0
"ssp119 conc",1964,"CO2_concentration",320.274034061694,"ppmv CO2",3.0.0
"ssp119 conc",1965,"CO2_concentration",321.083964837944,"ppmv CO2",3.0.0
"ssp119 conc",1966,"CO2_concentration",321.986446956271,"ppmv CO2",3.0.0
"ssp119 conc",1967,"CO2_concentration",323.007586844457,"ppmv CO2",3.0.0
"ssp119 conc",1968,"CO2_concentration",324.074550194031,"ppmv CO2",3.0.0
"ssp119 conc",1969,"CO2_concentration",325.191713313408,"ppmv CO2",3.0.0
"ssp119 conc",1970,"CO2_concentration",326.391773153872,"ppmv CO2",3.0.0
"ssp119 conc",1971,"CO2_concentration",327.668634401342,"ppmv CO2",3.0.0
"ssp119 conc",1972,"CO2_concentration",328.918270562455,"ppmv CO2",3.0.0
"ssp119 conc",1973,"CO2_concentration",330.188867396999,"ppmv CO2",3.0.0
"ssp119 conc",1974,"CO2_concentration",331.5597702819,"ppmv CO2",3.0.0
"ssp119 conc",1975,"CO2_concentration",332.867398123673,"ppmv CO2",3.0.0
"ssp119 conc",1976,"CO2_concentration",334.101404127152,"ppmv CO2",3.0.0
"ssp119 conc",1977,"CO2_concentration",335.453103697483,"ppmv CO2",3.0.0
"ssp119 conc",1978,"CO2_concentration",336.880313507645,"ppmv CO2",3.0.0
"ssp119 conc",1979,"CO2_concentration",338.356563589053,"ppmv CO2",3.0.0
"ssp119 conc",1980,"CO2_concentration",339.843830557569,"ppmv CO2",3.0.0
"ssp119 conc",1981,"CO2_concentration",341.251251128753,"ppmv CO2",3.0.0
"ssp119 conc",1982,"CO2_concentration",342.583591216773,"ppmv CO2",3.0.0
"ssp119 conc",1983,"CO2_concentration",343.830290350071,"ppmv CO2",3.0.0
"ssp119 conc",1984,"CO2_concentration",345.056082873712,"ppmv CO2",3.0.0
"ssp119 conc",1985,"CO2_concentration",346.369035965862,"ppmv CO2",3.0.0
"ssp119 conc",1986,"CO2_concentration",347.747515857862,"ppmv CO2",3.0.0
"ssp119 conc",1987,"CO2_concentration",349.18111682129,"ppmv CO2",3.0.0
"ssp119 conc",1988,"CO2_concentration",350.664274311274,"ppmv CO2",3.0.0
"ssp119 conc",1989,"CO2_concentration",352.217349663801,"ppmv CO2",3.0.0
"ssp119 conc",1990,"CO2_concentration",353.79192826,"ppmv CO2",3.0.0
"ssp119 conc",1991,"CO2_concentration",355.287765584694,"ppmv CO2",3.0.0
"ssp119 conc",1992,"CO2_concentration",356.754168728841,"ppmv CO2",3.0.0
"ssp119 conc",1993,"CO2_concentration",357.981962219456,"ppmv CO2",3.0.0
"ssp119 conc",1994,"CO2_concentration",359.199177116119,"ppmv CO2",3.0.0
"ssp119 conc",1995,"CO2_concentration",360.555954446944,"ppmv CO2",3.0.0
"ssp119 conc",1996,"CO2_concentration",362.047460504442,"ppmv CO2",3.0.0
"ssp119 conc",1997,"CO2_concentration",363.623219593625,"ppmv CO2",3.0.0
"ssp119 conc",1998,"CO2_concentration",365.566063886668,"ppmv CO2",3.0.0
"ssp119 conc",1999,"CO2_concentration",367.239410703782,"ppmv CO2",3.0.0
"ssp119 conc",2000,"CO2_concentration",368.872041262497,"ppmv CO2",3.0.0
"ssp119 conc",2001,"CO2_concentration",370.585752220483,"ppmv CO2",3.0.0
"ssp119 conc",2002,"CO2_concentration",372.223408216582,"ppmv CO2",3.0.0
"ssp119 conc",2003,"CO2_concentration",373.964017289102,"ppmv CO2",3.0.0
"ssp119 conc",2004,"CO2_concentration",375.760096293169,"ppmv CO2",3.0.0
"ssp119 conc",2005,"CO2_concentration",377.780730161731,"ppmv CO2",3.0.0
"ssp119 conc",2006,"CO2_concentration",379.900380706027,"ppmv CO2",3.0.0
"ssp119 conc",2007,"CO2_concentration",382.142848893235,"ppmv CO2",3.0.0
"ssp119 conc",2008,"CO2_concentration",384.45776750993,"ppmv CO2",3.0.0
"ssp119 conc",2009,"CO2_concentration",386.648059190411,"ppmv CO2",3.0.0
"ssp119 conc",2010,"CO2_concentration",388.79625121612,"ppmv CO2",3.0.0
"ssp119 conc",2011,"CO2_concentration",391.173836135031,"ppmv CO2",3.0.0
"ssp119 conc",2012,"CO2_concentration",393.673873600174,"ppmv CO2",3.0.0
"ssp119 conc",2013,"CO2_concentration",396.238404466707,"ppmv CO2",3.0.0
"ssp119 conc",2014,"CO2_concentration",398.892830003273,"ppmv CO2",3.0.0
"ssp119 conc",2015,"CO2_concentration",401.626700776381,"ppmv CO2",3.0.0
"ssp119 conc",2016,"CO2_concentration",404.297140553904,"ppmv CO2",3.0.0
"ssp119 conc",2017,"CO2_concentration",406.961516903098,"ppmv CO2",3.0.0
"ssp119 conc",2018,"CO2_concentration",409.635974413159,"ppmv CO2",3.0.0
"ssp119 conc",2019,"CO2_concentration",412.318892766072,"ppmv CO2",3.0.0
"ssp119 conc",2020,"CO2_concentration",415.008381346489,"ppmv CO2",3.0.0
"ssp119 conc",2021,"CO2_concentration",417.703067609319,"ppmv CO2",3.0.0
"ssp119 conc",2022,"CO2_concentration",420.178373980449,"ppmv CO2",3.0.0
"ssp119 conc",2023,"CO2_concentration",422.445678284821,"ppmv CO2",3.0.0
"ssp119 conc",2024,"CO2_concentration",424.511131707897,"ppmv CO2",3.0.0
"ssp119 conc",2025,"CO2_concentration",426.378773453388,"ppmv CO2",3.0.0
"ssp119 conc",2026,"CO2_concentration",428.054412840583,"ppmv CO2",3.0.0
"ssp119 conc",2027,"CO2_concentration",429.54149774115,"ppmv CO2",3.0.0
"ssp119 conc",2028,"CO2_concentration",430.842484835835,"ppmv CO2",3.0.0
"ssp119 conc",2029,"CO2_concentration",431.959524721339,"ppmv CO2",3.0.0
"ssp119 conc",2030,"CO2_concentration",432.894656975444,"ppmv CO2",3.0.0
"ssp119 conc",2031,"CO2_concentration",433.649863848098,"ppmv CO2",3.0.0
"ssp119 conc",2032,"CO2_concentration",434.27793254911,"ppmv CO2",3.0.0
"ssp119 conc",2033,"CO2_concentration",434.779457662018,"ppmv CO2",3.0.0
"ssp119 conc",2034,"CO2_concentration",435.160810127016,"ppmv CO2",3.0.0
"ssp119 conc",2035,"CO2_concentration",435.425499742896,"ppmv CO2",3.0.0
"ssp119 conc",2036,"CO2_concentration",435.575740015481,"ppmv CO2",3.0.0
"ssp119 conc",2037,"CO2_concentration",435.614001418712,"ppmv CO2",3.0.0
"ssp119 conc",2038,"CO2_concentration",435.555563658773,"ppmv CO2",3.0.0
"ssp119 conc",2039,"CO2_concentration",435.37952306195,"ppmv CO2",3.0.0
"ssp119 conc",2040,"CO2_concentration",435.094650439981,"ppmv CO2",3.0.0
"ssp119 conc",2041,"CO2_concentration",434.702935111338,"ppmv CO2",3.0.0
"ssp119 conc",2042,"CO2_concentration",434.255273493373,"ppmv CO2",3.0.0
"ssp119 conc",2043,"CO2_concentration",433.748960961051,"ppmv CO2",3.0.0
"ssp119 conc",2044,"CO2_concentration",433.183428815275,"ppmv CO2",3.0.0
"ssp119 conc",2045,"CO2_concentration",432.558546088922,"ppmv CO2",3.0.0
"ssp119 conc",2046,"CO2_concentration",431.874367096108,"ppmv CO2",3.0.0
"ssp119 conc",2047,"CO2_concentration",431.131029523574,"ppmv CO2",3.0.0
"ssp119 conc",2048,"CO2_concentration",430.328620182489,"ppmv CO2",3.0.0
"ssp119 conc",2049,"CO2_concentration",429.467270222451,"ppmv CO2",3.0.0
"ssp119 conc",2050,"CO2_concentration",428.546947043774,"ppmv CO2",3.0.0
"ssp119 conc",2051,"CO2_concentration",427.567646104304,"ppmv CO2",3.0.0
"ssp119 conc",2052,"CO2_concentration",426.589237084311,"ppmv CO2",3.0.0
"ssp119 conc",2053,"CO2_concentration",425.608492947877,"ppmv CO2",3.0.0
"ssp119 conc",2054,"CO2_concentration",424.624132627042,"ppmv CO2",3.0.0
"ssp119 conc",2055,"CO2_concentration",423.63526551643,"ppmv CO2",3.0.0
"ssp119 conc",2056,"CO2_concentration",422.641432728718,"ppmv CO2",3.0.0
"ssp119 conc",2057,"CO2_concentration",421.642158759234,"ppmv CO2",3.0.0
"ssp119 conc",2058,"CO2_concentration",420.654052193491,"ppmv CO2",3.0.0
"ssp119 conc",2059,"CO2_concentration",419.651865040556,"ppmv CO2",3.0.0
"ssp119 conc",2060,"CO2_concentration",418.640294935923,"ppmv CO2",3.0.0
"ssp119 conc",2061,"CO2_concentration",417.624202833958,"ppmv CO2",3.0.0
"ssp119 conc",2062,"CO2_concentration",416.610641274846,"ppmv CO2",3.0.0
"ssp119 conc",2063,"CO2_concentration",415.59951176159,"ppmv CO2",3.0.0
"ssp119 conc",2064,"CO2_concentration",414.590104247373,"ppmv CO2",3.0.0
"ssp119 conc",2065,"CO2_concentration",413.583108383176,"ppmv CO2",3.0.0
"ssp119 conc",2066,"CO2_concentration",412.577781302524,"ppmv CO2",3.0.0
"ssp119 conc",2067,"CO2_concentration",411.573242856564,"ppmv CO2",3.0.0
"ssp119 conc",2068,"CO2_concentration",410.568739348503,"ppmv CO2",3.0.0
"ssp119 conc",2069,"CO2_concentration",409.563641190021,"ppmv CO2",3.0.0
"ssp119 conc",2070,"CO2_concentration",408.557409304624,"ppmv CO2",3.0.0
"ssp119 conc",2071,"CO2_concentration",407.54957051264,"ppmv CO2",3.0.0
"ssp119 conc",2072,"CO2_concentration",406.541395928398,"ppmv CO2",3.0.0
"ssp119 conc",2073,"CO2_concentration",405.532451971952,"ppmv CO2",3.0.0
