"scenario","year","variable","value","units","version"
"ssp119",1818,"CO2_concentration",276.36326168769,"ppmv CO2",3.0.1
"ssp119",1819,"CO2_concentration",276.28951947171,"ppmv CO2",3.0.1
"ssp119",1820,"CO2_concentration",276.39043418246,"ppmv CO2",3.0.1
"ssp119",1821,"CO2_concentration",276.580251393349,"ppmv CO2",3.0.1
"ssp119",1822,"CO2_concentration",276.797746937308,"ppmv CO2",3.0.1
"ssp119",1823,"CO2_concentration",277.024988415516,"ppmv CO2",3.0.1
"ssp119",1824,"CO2_concentration",277.212237589035,"ppmv CO2",3.0.1
"ssp119",1825,"CO2_concentration",277.412670994797,"ppmv CO2",3.0.1
"ssp119",1826,"CO2_concentration",277.637652284815,"ppmv CO2",3.0.1
"ssp119",1827,"CO2_concentration",277.879539249394,"ppmv CO2",3.0.1
"ssp119",1828,"CO2_concentration",278.129898564464,"ppmv CO2",3.0.1
"ssp119",1829,"CO2_concentration",278.381842222967,"ppmv CO2",3.0.1
"ssp119",1830,"CO2_concentration",278.634345818318,"ppmv CO2",3.0.1
"ssp119",1831,"CO2_concentration",278.889004531837,"ppmv CO2",3.0.1
"ssp119",1832,"CO2_concentration",278.830274767716,"ppmv CO2",3.0.1
"ssp119",1833,"CO2_concentration",278.734253639018,"ppmv CO2",3.0.1
"ssp119",1834,"CO2_concentration",278.778141328761,"ppmv CO2",3.0.1
"ssp119",1835,"CO2_concentration",278.941212126714,"ppmv CO2",3.0.1
"ssp119",1836,"CO2_concentration",278.945780329332,"ppmv CO2",3.0.1
"ssp119",1837,"CO2_concentration",278.958408117994,"ppmv CO2",3.0.1
"ssp119",1838,"CO2_concentration",279.08825988551,"ppmv CO2",3.0.1
"ssp119",1839,"CO2_concentration",279.31172040996,"ppmv CO2",3.0.1
"ssp119",1840,"CO2_concentration",279.587782965889,"ppmv CO2",3.0.1
"ssp119",1841,"CO2_concentration",279.889099511929,"ppmv CO2",3.0.1
"ssp119",1842,"CO2_concentration",280.200475061725,"ppmv CO2",3.0.1
"ssp119",1843,"CO2_concentration",280.515749424194,"ppmv CO2",3.0.1
"ssp119",1844,"CO2_concentration",280.832228891908,"ppmv CO2",3.0.1
"ssp119",1845,"CO2_concentration",281.149374598011,"ppmv CO2",3.0.1
"ssp119",1846,"CO2_concentration",281.466002781499,"ppmv CO2",3.0.1
"ssp119",1847,"CO2_concentration",281.758010002855,"ppmv CO2",3.0.1
"ssp119",1848,"CO2_concentration",282.047120684009,"ppmv CO2",3.0.1
"ssp119",1849,"CO2_concentration",282.344574786425,"ppmv CO2",3.0.1
"ssp119",1850,"CO2_concentration",282.651473473075,"ppmv CO2",3.0.1
"ssp119",1851,"CO2_concentration",282.964320853293,"ppmv CO2",3.0.1
"ssp119",1852,"CO2_concentration",283.273333464649,"ppmv CO2",3.0.1
"ssp119",1853,"CO2_concentration",283.606336221894,"ppmv CO2",3.0.1
"ssp119",1854,"CO2_concentration",283.903072477922,"ppmv CO2",3.0.1
"ssp119",1855,"CO2_concentration",284.176827145774,"ppmv CO2",3.0.1
"ssp119",1856,"CO2_concentration",284.452073192371,"ppmv CO2",3.0.1
"ssp119",1857,"CO2_concentration",284.730023439347,"ppmv CO2",3.0.1
"ssp119",1858,"CO2_concentration",284.981168945264,"ppmv CO2",3.0.1
"ssp119",1859,"CO2_concentration",285.235137848924,"ppmv CO2",3.0.1
"ssp119",1860,"CO2_concentration",285.500238669489,"ppmv CO2",3.0.1
"ssp119",1861,"CO2_concentration",285.770846050501,"ppmv CO2",3.0.1
"ssp119",1862,"CO2_concentration",286.035488172312,"ppmv CO2",3.0.1
"ssp119",1863,"CO2_concentration",286.163539915172,"ppmv CO2",3.0.1
"ssp119",1864,"CO2_concentration",286.297192865907,"ppmv CO2",3.0.1
"ssp119",1865,"CO2_concentration",286.478106860766,"ppmv CO2",3.0.1
"ssp119",1866,"CO2_concentration",286.69039535977,"ppmv CO2",3.0.1
"ssp119",1867,"CO2_concentration",286.916613624757,"ppmv CO2",3.0.1
"ssp119",1868,"CO2_concentration",287.146781722484,"ppmv CO2",3.0.1
"ssp119",1869,"CO2_concentration",287.373229423681,"ppmv CO2",3.0.1
"ssp119",1870,"CO2_concentration",287.597763345374,"ppmv CO2",3.0.1
"ssp119",1871,"CO2_concentration",287.817011762941,"ppmv CO2",3.0.1
"ssp119",1872,"CO2_concentration",288.044322986844,"ppmv CO2",3.0.1
"ssp119",1873,"CO2_concentration",288.314840206642,"ppmv CO2",3.0.1
"ssp119",1874,"CO2_concentration",288.547233657153,"ppmv CO2",3.0.1
"ssp119",1875,"CO2_concentration",288.77271193171,"ppmv CO2",3.0.1
"ssp119",1876,"CO2_concentration",289.002415921923,"ppmv CO2",3.0.1
"ssp119",1877,"CO2_concentration",289.229398676258,"ppmv CO2",3.0.1
"ssp119",1878,"CO2_concentration",289.458090578525,"ppmv CO2",3.0.1
"ssp119",1879,"CO2_concentration",289.685210172075,"ppmv CO2",3.0.1
"ssp119",1880,"CO2_concentration",289.912961671871,"ppmv CO2",3.0.1
"ssp119",1881,"CO2_concentration",290.140608654274,"ppmv CO2",3.0.1
"ssp119",1882,"CO2_concentration",290.375789849054,"ppmv CO2",3.0.1
"ssp119",1883,"CO2_concentration",290.588493080809,"ppmv CO2",3.0.1
"ssp119",1884,"CO2_concentration",290.732550281205,"ppmv CO2",3.0.1
"ssp119",1885,"CO2_concentration",290.637800289122,"ppmv CO2",3.0.1
"ssp119",1886,"CO2_concentration",290.62130021927,"ppmv CO2",3.0.1
"ssp119",1887,"CO2_concentration",290.719938037734,"ppmv CO2",3.0.1
"ssp119",1888,"CO2_concentration",290.878128594328,"ppmv CO2",3.0.1
"ssp119",1889,"CO2_concentration",291.087215412389,"ppmv CO2",3.0.1
"ssp119",1890,"CO2_concentration",291.316651235414,"ppmv CO2",3.0.1
"ssp119",1891,"CO2_concentration",291.544668045564,"ppmv CO2",3.0.1
"ssp119",1892,"CO2_concentration",291.747019255431,"ppmv CO2",3.0.1
"ssp119",1893,"CO2_concentration",291.967248329969,"ppmv CO2",3.0.1
"ssp119",1894,"CO2_concentration",292.203605875432,"ppmv CO2",3.0.1
"ssp119",1895,"CO2_concentration",292.457661531491,"ppmv CO2",3.0.1
"ssp119",1896,"CO2_concentration",292.721798518219,"ppmv CO2",3.0.1
"ssp119",1897,"CO2_concentration",292.988694859436,"ppmv CO2",3.0.1
"ssp119",1898,"CO2_concentration",293.259332891234,"ppmv CO2",3.0.1
"ssp119",1899,"CO2_concentration",293.534727376878,"ppmv CO2",3.0.1
"ssp119",1900,"CO2_concentration",293.820019665145,"ppmv CO2",3.0.1
"ssp119",1901,"CO2_concentration",294.109335207555,"ppmv CO2",3.0.1
"ssp119",1902,"CO2_concentration",294.429127262888,"ppmv CO2",3.0.1
"ssp119",1903,"CO2_concentration",294.734717139593,"ppmv CO2",3.0.1
"ssp119",1904,"CO2_concentration",294.952506674396,"ppmv CO2",3.0.1
"ssp119",1905,"CO2_concentration",295.189553345209,"ppmv CO2",3.0.1
"ssp119",1906,"CO2_concentration",295.510935114647,"ppmv CO2",3.0.1
"ssp119",1907,"CO2_concentration",295.876884177784,"ppmv CO2",3.0.1
"ssp119",1908,"CO2_concentration",296.262012089352,"ppmv CO2",3.0.1
"ssp119",1909,"CO2_concentration",296.631692101009,"ppmv CO2",3.0.1
"ssp119",1910,"CO2_concentration",297.013885984136,"ppmv CO2",3.0.1
"ssp119",1911,"CO2_concentration",297.402356924421,"ppmv CO2",3.0.1
"ssp119",1912,"CO2_concentration",297.758544878994,"ppmv CO2",3.0.1
"ssp119",1913,"CO2_concentration",298.041591368017,"ppmv CO2",3.0.1
"ssp119",1914,"CO2_concentration",298.298744872149,"ppmv CO2",3.0.1
"ssp119",1915,"CO2_concentration",298.543124886992,"ppmv CO2",3.0.1
"ssp119",1916,"CO2_concentration",298.808874279406,"ppmv CO2",3.0.1
"ssp119",1917,"CO2_concentration",299.111470057756,"ppmv CO2",3.0.1
"ssp119",1918,"CO2_concentration",299.423299753839,"ppmv CO2",3.0.1
"ssp119",1919,"CO2_concentration",299.72392124629,"ppmv CO2",3.0.1
"ssp119",1920,"CO2_concentration",299.977415347974,"ppmv CO2",3.0.1
"ssp119",1921,"CO2_concentration",300.282233534895,"ppmv CO2",3.0.1
"ssp119",1922,"CO2_concentration",300.556540076341,"ppmv CO2",3.0.1
"ssp119",1923,"CO2_concentration",300.831197004487,"ppmv CO2",3.0.1
"ssp119",1924,"CO2_concentration",301.146337057797,"ppmv CO2",3.0.1
"ssp119",1925,"CO2_concentration",301.466065939791,"ppmv CO2",3.0.1
"ssp119",1926,"CO2_concentration",301.786366157147,"ppmv CO2",3.0.1
"ssp119",1927,"CO2_concentration",302.094958301148,"ppmv CO2",3.0.1
"ssp119",1928,"CO2_concentration",302.456601367959,"ppmv CO2",3.0.1
"ssp119",1929,"CO2_concentration",302.80414740315,"ppmv CO2",3.0.1
"ssp119",1930,"CO2_concentration",303.162769996836,"ppmv CO2",3.0.1
"ssp119",1931,"CO2_concentration",303.522967455217,"ppmv CO2",3.0.1
"ssp119",1932,"CO2_concentration",303.846171246203,"ppmv CO2",3.0.1
"ssp119",1933,"CO2_concentration",304.06931299228,"ppmv CO2",3.0.1
"ssp119",1934,"CO2_concentration",304.322361765741,"ppmv CO2",3.0.1
"ssp119",1935,"CO2_concentration",304.60501471182,"ppmv CO2",3.0.1
"ssp119",1936,"CO2_concentration",304.901459972266,"ppmv CO2",3.0.1
"ssp119",1937,"CO2_concentration",305.234521705556,"ppmv CO2",3.0.1
"ssp119",1938,"CO2_concentration",305.578409180696,"ppmv CO2",3.0.1
"ssp119",1939,"CO2_concentration",305.88522218445,"ppmv CO2",3.0.1
"ssp119",1940,"CO2_concentration",306.214791866625,"ppmv CO2",3.0.1
"ssp119",1941,"CO2_concentration",306.570198369142,"ppmv CO2",3.0.1
"ssp119",1942,"CO2_concentration",306.914884135373,"ppmv CO2",3.0.1
"ssp119",1943,"CO2_concentration",307.257913337072,"ppmv CO2",3.0.1
"ssp119",1944,"CO2_concentration",307.60918926459,"ppmv CO2",3.0.1
"ssp119",1945,"CO2_concentration",307.949058767664,"ppmv CO2",3.0.1
"ssp119",1946,"CO2_concentration",308.197571781485,"ppmv CO2",3.0.1
"ssp119",1947,"CO2_concentration",308.543029069212,"ppmv CO2",3.0.1
"ssp119",1948,"CO2_concentration",308.958941978903,"ppmv CO2",3.0.1
"ssp119",1949,"CO2_concentration",309.401565510552,"ppmv CO2",3.0.1
"ssp119",1950,"CO2_concentration",309.822316395563,"ppmv CO2",3.0.1
"ssp119",1951,"CO2_concentration",310.31285610226,"ppmv CO2",3.0.1
"ssp119",1952,"CO2_concentration",310.938674646925,"ppmv CO2",3.0.1
"ssp119",1953,"CO2_concentration",311.563910072922,"ppmv CO2",3.0.1
"ssp119",1954,"CO2_concentration",312.188651768867,"ppmv CO2",3.0.1
"ssp119",1955,"CO2_concentration",312.840647582477,"ppmv CO2",3.0.1
"ssp119",1956,"CO2_concentration",313.570246130323,"ppmv CO2",3.0.1
"ssp119",1957,"CO2_concentration",314.360742065033,"ppmv CO2",3.0.1
"ssp119",1958,"CO2_concentration",315.171581290085,"ppmv CO2",3.0.1
"ssp119",1959,"CO2_concentration",316.016011373538,"ppmv CO2",3.0.1
"ssp119",1960,"CO2_concentration",316.866866555381,"ppmv CO2",3.0.1
"ssp119",1961,"CO2_concentration",317.739663740111,"ppmv CO2",3.0.1
"ssp119",1962,"CO2_concentration",318.611368300669,"ppmv CO2",3.0.1
"ssp119",1963,"CO2_concentration",319.477357991751,"ppmv CO2",3.0.1
"ssp119",1964,"CO2_concentration",320.274473503033,"ppmv CO2",3.0.1
"ssp119",1965,"CO2_concentration",321.084419439403,"ppmv CO2",3.0.1
"ssp119",1966,"CO2_concentration",321.986916934227,"ppmv CO2",3.0.1
"ssp119",1967,"CO2_concentration",323.008072503702,"ppmv CO2",3.0.1
"ssp119",1968,"CO2_concentration",324.075051456425,"ppmv CO2",3.0.1
"ssp119",1969,"CO2_concentration",325.192230409824,"ppmv CO2",3.0.1
"ssp119",1970,"CO2_concentration",326.392306481648,"ppmv CO2",3.0.1
"ssp119",1971,"CO2_concentration",327.669184557132,"ppmv CO2",3.0.1
"ssp119",1972,"CO2_concentration",328.918838457063,"ppmv CO2",3.0.1
"ssp119",1973,"CO2_concentration",330.18945447969,"ppmv CO2",3.0.1
"ssp119",1974,"CO2_concentration",331.560378545596,"ppmv CO2",3.0.1
"ssp119",1975,"CO2_concentration",332.868029693175,"ppmv CO2",3.0.1
"ssp119",1976,"CO2_concentration",334.102060876272,"ppmv CO2",3.0.1
"ssp119",1977,"CO2_concentration",335.453788038558,"ppmv CO2",3.0.1
"ssp119",1978,"CO2_concentration",336.881027763996,"ppmv CO2",3.0.1
"ssp119",1979,"CO2_concentration",338.357310073722,"ppmv CO2",3.0.1
"ssp119",1980,"CO2_concentration",339.844611738992,"ppmv CO2",3.0.1
"ssp119",1981,"CO2_concentration",341.252069581211,"ppmv CO2",3.0.1
"ssp119",1982,"CO2_concentration",342.584449206867,"ppmv CO2",3.0.1
"ssp119",1983,"CO2_concentration",343.831189451615,"ppmv CO2",3.0.1
"ssp119",1984,"CO2_concentration",345.057024612582,"ppmv CO2",3.0.1
"ssp119",1985,"CO2_concentration",346.3700231083,"ppmv CO2",3.0.1
"ssp119",1986,"CO2_concentration",347.748550918215,"ppmv CO2",3.0.1
"ssp119",1987,"CO2_concentration",349.182202513091,"ppmv CO2",3.0.1
"ssp119",1988,"CO2_concentration",350.665413530351,"ppmv CO2",3.0.1
"ssp119",1989,"CO2_concentration",352.218545246227,"ppmv CO2",3.0.1
"ssp119",1990,"CO2_concentration",353.793182636416,"ppmv CO2",3.0.1
"ssp119",1991,"CO2_concentration",355.289081065538,"ppmv CO2",3.0.1
"ssp119",1992,"CO2_concentration",356.755546140553,"ppmv CO2",3.0.1
"ssp119",1993,"CO2_concentration",357.983401236249,"ppmv CO2",3.0.1
"ssp119",1994,"CO2_concentration",359.200681319776,"ppmv CO2",3.0.1
"ssp119",1995,"CO2_concentration",360.557527748689,"ppmv CO2",3.0.1
"ssp119",1996,"CO2_concentration",362.049106597401,"ppmv CO2",3.0.1
"ssp119",1997,"CO2_concentration",363.62494162262,"ppmv CO2",3.0.1
"ssp119",1998,"CO2_concentration",365.56786683294,"ppmv CO2",3.0.1
"ssp119",1999,"CO2_concentration",367.241300221254,"ppmv CO2",3.0.1
"ssp119",2000,"CO2_concentration",368.874023075403,"ppmv CO2",3.0.1
"ssp119",2001,"CO2_concentration",370.587831527096,"ppmv CO2",3.0.1
"ssp119",2002,"CO2_concentration",372.225590310929,"ppmv CO2",3.0.1
"ssp119",2003,"CO2_concentration",373.966307908887,"ppmv CO2",3.0.1
"ssp119",2004,"CO2_concentration",375.762501106511,"ppmv CO2",3.0.1
"ssp119",2005,"CO2_concentration",377.783320342429,"ppmv CO2",3.0.1
"ssp119",2006,"CO2_concentration",379.903156190327,"ppmv CO2",3.0.1
"ssp119",2007,"CO2_concentration",382.145811283427,"ppmv CO2",3.0.1
"ssp119",2008,"CO2_concentration",384.460919180338,"ppmv CO2",3.0.1
"ssp119",2009,"CO2_concentration",386.651402730738,"ppmv CO2",3.0.1
"ssp119",2010,"CO2_concentration",388.79978894632,"ppmv CO2",3.0.1
"ssp119",2011,"CO2_concentration",391.177570598065,"ppmv CO2",3.0.1
"ssp119",2012,"CO2_concentration",393.677807789911,"ppmv CO2",3.0.1
"ssp119",2013,"CO2_concentration",396.242541599964,"ppmv CO2",3.0.1
"ssp119",2014,"CO2_concentration",398.897173411565,"ppmv CO2",3.0.1
"ssp119",2015,"CO2_concentration",401.631253329727,"ppmv CO2",3.0.1
"ssp119",2016,"CO2_concentration",404.301905736291,"ppmv CO2",3.0.1
"ssp119",2017,"CO2_concentration",406.966498744011,"ppmv CO2",3.0.1
"ssp119",2018,"CO2_concentration",409.64117529255,"ppmv CO2",3.0.1
"ssp119",2019,"CO2_concentration",412.324316662416,"ppmv CO2",3.0.1
"ssp119",2020,"CO2_concentration",415.014032264174,"ppmv CO2",3.0.1
"ssp119",2021,"CO2_concentration",417.708949801598,"ppmv CO2",3.0.1
"ssp119",2022,"CO2_concentration",420.184491531941,"ppmv CO2",3.0.1
"ssp119",2023,"CO2_concentration",422.452034779681,"ppmv CO2",3.0.1
"ssp119",2024,"CO2_concentration",424.517730179422,"ppmv CO2",3.0.1
"ssp119",2025,"CO2_concentration",426.385616392896,"ppmv CO2",3.0.1
"ssp119",2026,"CO2_concentration",428.061502286736,"ppmv CO2",3.0.1
"ssp119",2027,"CO2_concentration",429.548835220777,"ppmv CO2",3.0.1
"ssp119",2028,"CO2_concentration",430.850071359915,"ppmv CO2",3.0.1
"ssp119",2029,"CO2_concentration",431.967360786968,"ppmv CO2",3.0.1
"ssp119",2030,"CO2_concentration",432.902742566077,"ppmv CO2",3.0.1
"ssp119",2031,"CO2_concentration",433.658198432105,"ppmv CO2",3.0.1
"ssp119",2032,"CO2_concentration",434.286515134517,"ppmv CO2",3.0.1
"ssp119",2033,"CO2_concentration",434.78828716328,"ppmv CO2",3.0.1
"ssp119",2034,"CO2_concentration",435.169885387251,"ppmv CO2",3.0.1
"ssp119",2035,"CO2_concentration",435.434819518559,"ppmv CO2",3.0.1
"ssp119",2036,"CO2_concentration",435.585302964557,"ppmv CO2",3.0.1
"ssp119",2037,"CO2_concentration",435.623806094674,"ppmv CO2",3.0.1
"ssp119",2038,"CO2_concentration",435.56560859556,"ppmv CO2",3.0.1
"ssp119",2039,"CO2_concentration",435.389806777728,"ppmv CO2",3.0.1
"ssp119",2040,"CO2_concentration",435.105171382055,"ppmv CO2",3.0.1
"ssp119",2041,"CO2_concentration",434.713691376188,"ppmv CO2",3.0.1
"ssp119",2042,"CO2_concentration",434.266263017127,"ppmv CO2",3.0.1
"ssp119",2043,"CO2_concentration",433.760181598473,"ppmv CO2",3.0.1
"ssp119",2044,"CO2_concentration",433.194878383909,"ppmv CO2",3.0.1
"ssp119",2045,"CO2_concentration",432.570222353557,"ppmv CO2",3.0.1
"ssp119",2046,"CO2_concentration",431.886267763465,"ppmv CO2",3.0.1
"ssp119",2047,"CO2_concentration",431.143152237769,"ppmv CO2",3.0.1
"ssp119",2048,"CO2_concentration",430.340962519166,"ppmv CO2",3.0.1
"ssp119",2049,"CO2_concentration",429.479829686127,"ppmv CO2",3.0.1
"ssp119",2050,"CO2_concentration",428.559721073249,"ppmv CO2",3.0.1
"ssp119",2051,"CO2_concentration",427.58063207402,"ppmv CO2",3.0.1
"ssp119",2052,"CO2_concentration",426.602432305384,"ppmv CO2",3.0.1
"ssp119",2053,"CO2_concentration",425.621894801235,"ppmv CO2",3.0.1
"ssp119",2054,"CO2_concentration",424.637738563918,"ppmv CO2",3.0.1
"ssp119",2055,"CO2_concentration",423.649073024382,"ppmv CO2",3.0.1
"ssp119",2056,"CO2_concentration",422.655439321395,"ppmv CO2",3.0.1
"ssp119",2057,"CO2_concentration",421.656361969311,"ppmv CO2",3.0.1
"ssp119",2058,"CO2_concentration",420.668451933596,"ppmv CO2",3.0.1
"ssp119",2059,"CO2_concentration",419.666457646308,"ppmv CO2",3.0.1
"ssp119",2060,"CO2_concentration",418.655079160724,"ppmv CO2",3.0.1
"ssp119",2061,"CO2_concentration",417.639176137214,"ppmv CO2",3.0.1
"ssp119",2062,"CO2_concentration",416.625801483097,"ppmv CO2",3.0.1
"ssp119",2063,"CO2_concentration",415.61485651544,"ppmv CO2",3.0.1
"ssp119",2064,"CO2_concentration",414.605631276074,"ppmv CO2",3.0.1
"ssp119",2065,"CO2_concentration",413.598815419315,"ppmv CO2",3.0.1
"ssp119",2066,"CO2_concentration",412.593666116796,"ppmv CO2",3.0.1
"ssp119",2067,"CO2_concentration",411.589303243842,"ppmv CO2",3.0.1
"ssp119",2068,"CO2_concentration",410.584973128975,"ppmv CO2",3.0.1
"ssp119",2069,"CO2_concentration",409.580046206684,"ppmv CO2",3.0.1
"ssp119",2070,"CO2_concentration",408.573983421516,"ppmv CO2",3.0.1
"ssp119",2071,"CO2_concentration",407.566311613664,"ppmv CO2",3.0.1
"ssp119",2072,"CO2_concentration",406.558301934414,"ppmv CO2",3.0.1
"ssp119",2073,"CO2_concentration",405.549520825188,"ppmv CO2",3.0.1
"ssp119",2074,"CO2_concentration",404.539538244336,"ppmv CO2",3.0.1
"ssp119",2075,"CO2_concentration",403.527938195222,"ppmv CO2",3.0.1
"ssp119",2076,"CO2_concentration",402.514663104498,"ppmv CO2",3.0.1
"ssp119",2077,"CO2_concentration",401.499283756126,"ppmv CO2",3.0.1
"ssp119",2078,"CO2_concentration",400.481426598498,"ppmv CO2",3.0.1
"ssp119",2079,"CO2_concentration",399.460749590312,"ppmv CO2",3.0.1
"ssp119",2080,"CO2_concentration",398.436878528381,"ppmv CO2",3.0.1
"ssp119",2081,"CO2_concentration",397.40947529379,"ppmv CO2",3.0.1
"ssp119",2082,"CO2_concentration",396.372889408068,"ppmv CO2",3.0.1
"ssp119",2083,"CO2_concentration",395.327357206856,"ppmv CO2",3.0.1
"ssp119",2084,"CO2_concentration",394.272859498916,"ppmv CO2",3.0.1
"ssp119",2085,"CO2_concentration",393.209312600033,"ppmv CO2",3.0.1
"ssp119",2086,"CO2_concentration",392.137423247319,"ppmv CO2",3.0.1
"ssp119",2087,"CO2_concentration",391.059673880092,"ppmv CO2",3.0.1
"ssp119",2088,"CO2_concentration",389.975148644674,"ppmv CO2",3.0.1
"ssp119",2089,"CO2_concentration",388.882907757361,"ppmv CO2",3.0.1
"ssp119",2090,"CO2_concentration",387.782514218724,"ppmv CO2",3.0.1
"ssp119",2091,"CO2_concentration",386.67349357261,"ppmv CO2",3.0.1
"ssp119",2092,"CO2_concentration",385.554886915183,"ppmv CO2",3.0.1
"ssp119",2093,"CO2_concentration",384.426804279848,"ppmv CO2",3.0.1
"ssp119",2094,"CO2_concentration",383.28946430157,"ppmv CO2",3.0.1
"ssp119",2095,"CO2_concentration",382.142633257178,"ppmv CO2",3.0.1
"ssp119",2096,"CO2_concentration",380.986069436089,"ppmv CO2",3.0.1
"ssp119",2097,"CO2_concentration",379.819676984707,"ppmv CO2",3.0.1
"ssp119",2098,"CO2_concentration",378.643392467089,"ppmv CO2",3.0.1
