"year","scenario","co2","gmst"
2032,"ssp119",2787.76736476601,1.49612893477025
2033,"ssp119",2806.9319823175,1.51068956490202
2034,"ssp119",2824.857506575,1.5234766001882
2035,"ssp119",2841.54393753853,1.53476052621352
2036,"ssp119",2856.99127520808,1.54473045780968
2037,"ssp119",2871.19951958366,1.55352352114575
2038,"ssp119",2884.16867066525,1.56124504046683
2039,"ssp119",2895.89872845287,1.56797618015479
2040,"ssp119",2906.38969294651,1.57377955871345
2041,"ssp119",2916.03690789211,1.57849920218894
2042,"ssp119",2924.84037328967,1.58226712453049
2043,"ssp119",2932.80008913919,1.58521835653747
2044,"ssp119",2939.91605544068,1.58744565178155
2045,"ssp119",2946.18827219412,1.58901547525575
2046,"ssp119",2951.61673939952,1.58997698086232
2047,"ssp119",2956.35715959723,1.59036733793103
2048,"ssp119",2960.47403710631,1.5902150125525
2049,"ssp119",2963.96737192675,1.58954204691664
2050,"ssp119",2966.83716405856,1.5883654492806
2015,"ssp126",2243.29214787436,1.02265098752938
2016,"ssp126",2282.63466750091,1.05832249772137
2017,"ssp126",2322.10764196792,1.09255821924059
2018,"ssp126",2361.71107127539,1.12578894100213
2019,"ssp126",2401.44495542331,1.15822692426594
2020,"ssp126",2441.30929441168,1.19002876837791
2021,"ssp126",2480.66590609305,1.22005001913108
2022,"ssp126",2519.51479046742,1.2484742522142
2023,"ssp126",2557.85594753477,1.2755760153373
2024,"ssp126",2595.68937729512,1.30152943526003
2025,"ssp126",2633.01507974847,1.32765743819355
2026,"ssp126",2669.8330548948,1.35385371381827
2027,"ssp126",2706.14330273413,1.37990390680369
2028,"ssp126",2741.94582326645,1.40568795696797
2029,"ssp126",2777.24061649176,1.43113507943839
2030,"ssp126",2812.02768241007,1.45620274226777
2031,"ssp126",2845.99097764339,1.47999002223097
2032,"ssp126",2879.13050219171,1.50257689642168
2033,"ssp126",2911.44625605504,1.5241238473253
2034,"ssp126",2942.98058534561,1.54473271026386
2035,"ssp126",2973.74881737518,1.56447201192892
2036,"ssp126",3003.75095214376,1.58338921778374
2037,"ssp126",3032.98698965135,1.60151894430475
2038,"ssp126",3061.45692989794,1.61889053263668
2039,"ssp126",3089.16077288353,1.63552785939632
2040,"ssp126",3116.09851860813,1.6514497803663
2041,"ssp126",3142.31769499065,1.66608307615556
2042,"ssp126",3167.8183020311,1.67959182631615
2043,"ssp126",3192.60033972946,1.69217005151415
2044,"ssp126",3216.66380808576,1.70393996429472
2045,"ssp126",3240.00870709997,1.71498419939536
2046,"ssp126",3262.63503677211,1.72536137953751
2047,"ssp126",3284.54279710217,1.73511455048135
2048,"ssp126",3305.73198809016,1.74427618016394
2049,"ssp126",3326.20260973607,1.75287155097174
2050,"ssp126",3345.9546620399,1.76092053139897
2015,"ssp245",2243.29214787436,1.02265098752938
2016,"ssp245",2282.80362647438,1.0581428187025
2017,"ssp245",2322.61451888831,1.0922038320055
2018,"ssp245",2362.72482511617,1.1254198688226
2019,"ssp245",2403.13454515795,1.15808927451711
2020,"ssp245",2443.84367901365,1.19042326996655
2021,"ssp245",2484.83609481735,1.2199472913028
2022,"ssp245",2526.11179256906,1.24712724499815
2023,"ssp245",2567.67077226877,1.27259932323908
2024,"ssp245",2609.51303391649,1.29675971731796
2025,"ssp245",2651.63857751222,1.32107680618425
2026,"ssp245",2694.04740305595,1.34554363832648
2027,"ssp245",2736.73951054768,1.37001559706884
2028,"ssp245",2779.71489998742,1.39442239639088
2029,"ssp245",2822.97357137516,1.41872908739488
2030,"ssp245",2866.51552471091,1.44291897699036
2031,"ssp245",2910.13527952929,1.46776985797672
2032,"ssp245",2953.83283583028,1.49309764433678
2033,"ssp245",2997.60819361391,1.51867830821651
2034,"ssp245",3041.46135288016,1.54437985437812
2035,"ssp245",3085.39231362903,1.57011867885177
2036,"ssp245",3129.40107586053,1.59583843918036
2037,"ssp245",3173.48763957465,1.6215002999526
2038,"ssp245",3217.6520047714,1.64707999830383
2039,"ssp245",3261.89417145077,1.67256134516552
2040,"ssp245",3306.21413961277,1.69793262670518
2041,"ssp245",3350.45491693868,1.72336651846795
2042,"ssp245",3394.6165034285,1.74880441793537
2043,"ssp245",3438.69889908224,1.77418173194057
2044,"ssp245",3482.70210389988,1.79945788630947
2045,"ssp245",3526.62611788145,1.82460599358676
2046,"ssp245",3570.47094102692,1.84960765843301
2047,"ssp245",3614.23657333631,1.87445007680256
2048,"ssp245",3657.92301480961,1.89912428929002
2049,"ssp245",3701.53026544682,1.92362428262891
2050,"ssp245",3745.05832524795,1.94794595106385
2015,"ssp370",2243.29214787436,1.02265098752938
2016,"ssp370",2283.63698924377,1.05643186243302
2017,"ssp370",2325.11460719651,1.08750963203337
2018,"ssp370",2367.72500173256,1.11698993754227
2019,"ssp370",2411.46817285193,1.14545862241931
2020,"ssp370",2456.34412055462,1.17335372043759
2021,"ssp370",2502.02521877766,1.20022895768601
2022,"ssp370",2548.51146752105,1.22632258502775
2023,"ssp370",2595.80286678479,1.2518842356211
2024,"ssp370",2643.89941656888,1.2770790207259
2025,"ssp370",2692.80111687332,1.30322512618321
2026,"ssp370",2742.5079676981,1.33021155535719
2027,"ssp370",2793.01996904324,1.35781792570982
2028,"ssp370",2844.33712090873,1.38591648078052
2029,"ssp370",2896.45942329456,1.41442715484116
2030,"ssp370",2949.38687620075,1.44329677732613
2031,"ssp370",3002.88024654457,1.47256600831305
2032,"ssp370",3056.93953432603,1.50216104369647
2033,"ssp370",3111.56473954513,1.53201791634005
2034,"ssp370",3166.75586220187,1.56209755438741
2035,"ssp370",3222.51290229625,1.592373120482
2036,"ssp370",3278.83585982826,1.62282388294044
2037,"ssp370",3335.72473479791,1.65343345435284
2038,"ssp370",3393.1795272052,1.68419139613091
2039,"ssp370",3451.20023705013,1.71508962813334
2040,"ssp370",3509.78686433269,1.74612068695248
2041,"ssp370",3568.81476826595,1.77725377896232
2042,"ssp370",3628.28394884989,1.80848346175545
2043,"ssp370",3688.19440608453,1.83980778398258
2044,"ssp370",3748.54613996986,1.87122414439501
2045,"ssp370",3809.33915050587,1.90272976148189
2046,"ssp370",3870.57343769258,1.93432190180112
2047,"ssp370",3932.24900152997,1.96599799110131
2048,"ssp370",3994.36584201806,1.99775567161768
2049,"ssp370",4056.92395915684,2.02959303403357
2050,"ssp370",4119.9233529463,2.0615083471136
2015,"ssp585",2243.29214787436,1.02265098752938
2016,"ssp585",2283.41751919414,1.05960361153805
2017,"ssp585",2324.45619704761,1.09644866876993
2018,"ssp585",2366.40818143477,1.13350612795367
2019,"ssp585",2409.27347235561,1.17087944188422
2020,"ssp585",2453.05206981014,1.20869817041862
2021,"ssp585",2497.99084639643,1.24420699722477
2022,"ssp585",2544.08980211449,1.27795474865218
2023,"ssp585",2591.3489369643,1.31066374720394
2024,"ssp585",2639.76825094588,1.34277617788453
2025,"ssp585",2689.34774405922,1.37578412829085
2026,"ssp585",2740.08741630432,1.40969092599397
2027,"ssp585",2791.98726768119,1.4443537057261
2028,"ssp585",2845.04729818981,1.47969834262243
2029,"ssp585",2899.2675078302,1.51568232837744
2030,"ssp585",2954.64789660235,1.55227893165908
2031,"ssp585",3011.37823971939,1.58872654100549
2032,"ssp585",3069.45853718131,1.6251898837185
2033,"ssp585",3128.88878898812,1.66187224381167
2034,"ssp585",3189.66899513981,1.69889586788188
2035,"ssp585",3251.79915563639,1.73633572640851
2036,"ssp585",3315.27927047785,1.77423648530977
2037,"ssp585",3380.1093396642,1.81262353673333
2038,"ssp585",3446.28936319544,1.85151225366403
2039,"ssp585",3513.81934107156,1.89090932348073
2040,"ssp585",3582.69927329257,1.93081428551436
2041,"ssp585",3653.0336586694,1.97131595019229
2042,"ssp585",3724.82249720205,2.01239303560922
2043,"ssp585",3798.06578889052,2.05401626176382
2044,"ssp585",3872.76353373481,2.09616411805019
2045,"ssp585",3948.91573173492,2.13881926235572
2046,"ssp585",4026.52238289086,2.18196674752021
2047,"ssp585",4105.58348720261,2.22559309191209
2048,"ssp585",4186.09904467019,2.26968577274365
2049,"ssp585",4268.06905529359,2.31423313736198
2050,"ssp585",4351.49351907281,2.35922396704326
