"scenario","co2","max","mean","min","obs"
"historical",66.8287193021357,-0.0105833333333333,-0.0145833333333333,-0.019,0.0238235294117647
"historical",70.3784746497756,-0.00808333333333334,-0.0123333333333333,-0.0165,0.0163235294117647
"historical",73.9366618484189,-0.00541666666666667,-0.00966666666666667,-0.0139166666666667,-0.0211764705882353
"historical",77.5973095777438,-0.00291666666666667,-0.007,-0.0115,-0.00617647058823527
"historical",81.310611876414,-0.000583333333333333,-0.004,-0.00933333333333333,-0.0436764705882353
"historical",85.0742495122664,0.00158333333333333,-0.00166666666666667,-0.0075,0.271323529411765
"historical",88.8764192612385,0.0035,0.000333333333333333,-0.00591666666666667,0.331323529411765
"historical",92.7537419734614,0.00533333333333333,0.00241666666666667,-0.00483333333333333,0.0838235294117647
"historical",96.7416883442276,0.00716666666666667,0.00391666666666667,-0.004,0.0313235294117647
"historical",100.805648182761,0.009,0.00533333333333333,-0.00358333333333333,0.116323529411765
"historical",104.952551908422,0.0109166666666667,0.00675,-0.00266666666666667,0.0638235294117648
"historical",109.196173346462,0.0130833333333333,0.008,-0.00158333333333333,-0.00117647058823527
"historical",113.483168110414,0.01525,0.00966666666666667,-0.000333333333333333,-0.128676470588235
"historical",117.807431113041,0.01775,0.01175,0.00141666666666667,-0.133676470588235
"historical",122.165825077662,0.0204166666666667,0.014,0.00358333333333333,-0.113676470588235
"historical",126.594932255465,0.0233333333333333,0.0175833333333333,0.00625,-0.168676470588235
"historical",131.160427737711,0.0265833333333333,0.0221666666666667,0.00941666666666667,-0.0111764705882353
"historical",135.750546187193,0.03,0.0265,0.0126666666666667,0.111323529411765
"historical",140.567341701852,0.0335,0.0301666666666667,0.0163333333333333,-0.146176470588235
"historical",145.544923440373,0.0375,0.0336666666666667,0.0201666666666667,-0.0386764705882353
"historical",150.595374914619,0.0415833333333333,0.0370833333333333,0.0241666666666667,-0.121176470588235
"historical",155.676061378274,0.0458333333333333,0.0405833333333333,0.0281666666666667,-0.118676470588235
"historical",160.851631968962,0.0500833333333333,0.04375,0.0321666666666667,-0.101176470588235
"historical",166.155520678779,0.0541666666666667,0.0464166666666667,0.0361666666666667,-0.0586764705882353
"historical",171.545488755237,0.058,0.049,0.0395833333333333,0.0888235294117647
"historical",177.049820647527,0.0616666666666667,0.0515,0.04275,0.0888235294117647
"historical",182.668800310466,0.06475,0.0545,0.0453333333333333,-0.113676470588235
"historical",188.467589993504,0.0676666666666667,0.05825,0.04775,0.0163235294117647
"historical",194.479960283894,0.0703333333333333,0.0613333333333334,0.04975,0.116323529411765
"historical",200.64866852586,0.0729166666666666,0.0635,0.0516666666666667,0.0638235294117647
"historical",206.916449989646,0.0756666666666667,0.0651666666666667,0.0535833333333333,-0.0786764705882353
"historical",213.425182424415,0.0785,0.0675,0.05575,-0.168676470588235
"historical",220.004789635843,0.0816666666666667,0.0711666666666667,0.0583333333333333,-0.238676470588235
"historical",226.775319108327,0.0854166666666667,0.07475,0.06125,-0.0536764705882353
"historical",233.70512308271,0.0893333333333333,0.0778333333333333,0.0645833333333333,0.0238235294117647
"historical",240.99332531167,0.0935833333333333,0.082,0.0681666666666667,-0.133676470588235
"historical",248.202966346635,0.0980833333333333,0.08575,0.0719166666666667,-0.173676470588235
"historical",255.558664944652,0.102583333333333,0.0900833333333333,0.0756666666666667,-0.221176470588235
"historical",263.029621863966,0.107083333333333,0.09425,0.0794166666666667,-0.191176470588235
"historical",270.532634661355,0.111833333333333,0.0971666666666667,0.0831666666666667,-0.208676470588235
"historical",278.162405848288,0.116583333333333,0.10075,0.087,-0.136176470588235
"historical",286.049260599594,0.121416666666667,0.104583333333333,0.0908333333333333,-0.113676470588235
"historical",293.564915898236,0.126666666666667,0.108833333333333,0.0950833333333333,0.0788235294117647
"historical",301.024050334034,0.132333333333333,0.113916666666667,0.0993333333333333,0.136323529411765
"historical",308.706519419589,0.138083333333333,0.119916666666667,0.10375,-0.0861764705882353
"historical",316.537146128825,0.144583333333333,0.12575,0.108166666666667,-0.213676470588235
"historical",324.306680899291,0.151333333333333,0.130833333333333,0.113,-0.0611764705882353
"historical",331.624260959631,0.158416666666667,0.136333333333333,0.117583333333333,-0.00617647058823528
"historical",339.582089313012,0.1655,0.142083333333333,0.122166666666667,0.0338235294117647
"historical",347.221748372406,0.172333333333333,0.14775,0.1265,0.0738235294117648
"historical",355.075892498733,0.17825,0.153,0.130666666666667,-0.00867647058823529
"historical",363.403817528192,0.183416666666667,0.157083333333333,0.1345,0.0163235294117647
"historical",371.782635637799,0.187916666666667,0.160916666666667,0.138,0.0188235294117647
"historical",380.217450773305,0.192,0.164583333333333,0.141416666666667,0.0563235294117647
"historical",388.603129093853,0.195833333333333,0.167666666666667,0.1445,0.186323529411765
"historical",397.341655231589,0.1995,0.170666666666667,0.1475,0.0813235294117647
"historical",406.071801823037,0.20325,0.174,0.15075,0.0913235294117647
"historical",415.089517437108,0.207166666666667,0.177916666666667,0.154,-0.0711764705882353
"historical",423.974764275971,0.211166666666667,0.182,0.157416666666667,0.136323529411765
"historical",432.591974960744,0.21525,0.185583333333333,0.160833333333333,0.198823529411765
"historical",440.932607902765,0.219833333333333,0.19,0.1645,0.153823529411765
"historical",449.527430107888,0.224916666666667,0.194583333333333,0.1685,-0.0111764705882353
"historical",458.484363817697,0.230083333333333,0.199583333333333,0.1725,0.136323529411765
"historical",467.667035426184,0.2355,0.205083333333333,0.17675,0.0888235294117647
"historical",477.288862389048,0.241,0.209833333333333,0.180833333333333,0.136323529411765
"historical",487.238336005846,0.247,0.2135,0.185166666666667,0.283823529411765
"historical",496.965752529245,0.253,0.217833333333333,0.189583333333333,0.286323529411765
"historical",506.950784288018,0.259,0.222416666666667,0.193916666666667,0.271323529411765
"historical",517.440499332122,0.265166666666667,0.227166666666667,0.19825,0.371323529411765
"historical",528.095360400352,0.27125,0.231666666666667,0.2025,0.356323529411765
"historical",538.722079940275,0.27675,0.235666666666667,0.2065,0.321323529411765
"historical",549.408307766234,0.28175,0.24,0.21025,0.348823529411765
"historical",560.156286814311,0.285833333333333,0.243666666666667,0.213333333333333,0.471323529411765
"historical",570.00432956051,0.289333333333333,0.24675,0.216083333333333,0.348823529411765
"historical",580.209586361872,0.292333333333333,0.249,0.21875,0.196323529411765
"historical",590.898131124516,0.295,0.250916666666667,0.220833333333333,0.241323529411765
"historical",601.796197325013,0.297333333333333,0.252583333333333,0.222666666666667,0.181323529411765
"historical",612.466005550344,0.29975,0.254083333333333,0.2245,0.173823529411765
"historical",624.104186076028,0.302083333333333,0.255916666666667,0.2265,0.0963235294117647
"historical",636.388351766581,0.304333333333333,0.257916666666667,0.22825,0.251323529411765
"historical",648.84249244338,0.306,0.260333333333333,0.22925,0.323823529411765
"historical",661.565035165628,0.307583333333333,0.262833333333333,0.23,0.388823529411765
"historical",674.522005555727,0.309333333333333,0.265416666666667,0.229,0.196323529411765
"historical",688.207167762305,0.311583333333333,0.267833333333333,0.227666666666667,0.138823529411765
"historical",702.468109813355,0.3145,0.270333333333333,0.225333333333333,0.0763235294117647
"historical",717.060729209272,0.318166666666667,0.273416666666667,0.221833333333333,0.296323529411765
"historical",731.966915345754,0.322583333333333,0.27675,0.21775,0.306323529411765
"historical",747.426063680514,0.327416666666667,0.280416666666667,0.213083333333333,0.286323529411765
"historical",762.842126161413,0.333,0.285083333333333,0.208333333333333,0.231323529411765
"historical",778.03540095597,0.339,0.28875,0.203,0.308823529411765
"historical",793.423913842766,0.345,0.292583333333333,0.196416666666667,0.261323529411765
"historical",809.198324029874,0.351166666666667,0.296,0.188416666666667,0.296323529411765
"historical",825.343621896931,0.357583333333333,0.299833333333333,0.17925,0.0463235294117647
"historical",841.824954283825,0.364166666666667,0.30425,0.169083333333333,0.153823529411765
"historical",858.719091888414,0.371416666666667,0.309583333333333,0.15925,0.206323529411765
"historical",875.922912034301,0.379,0.3155,0.150083333333333,0.238823529411765
"historical",893.765987677639,0.3875,0.321666666666667,0.142666666666667,0.171323529411765
"historical",912.487942293302,0.396583333333333,0.3285,0.1365,0.313823529411765
"historical",932.293245687566,0.406416666666667,0.336166666666667,0.13175,0.273823529411765
"historical",952.613386263943,0.417083333333333,0.344416666666667,0.12925,0.153823529411765
"historical",973.543360595596,0.4285,0.354583333333333,0.131833333333333,0.261323529411765
"historical",995.299597713809,0.441583333333333,0.3665,0.138916666666667,0.403823529411765
"historical",1016.87530138072,0.455166666666667,0.379416666666667,0.1495,0.183823529411765
"historical",1038.3687580471,0.4695,0.39425,0.162666666666667,0.241323529411765
"historical",1060.69344484202,0.484583333333333,0.41,0.178,0.148823529411765
"historical",1083.45246904102,0.5,0.426583333333333,0.1965,0.453823529411765
"historical",1106.78036316199,0.516333333333333,0.444416666666667,0.218333333333333,0.348823529411765
"historical",1130.50482073237,0.534,0.463166666666667,0.243583333333333,0.436323529411765
"historical",1154.25909480148,0.552416666666667,0.4825,0.270833333333333,0.541323529411765
"historical",1177.54163743742,0.571333333333333,0.50275,0.29825,0.586323529411765
"historical",1200.68970814767,0.58975,0.52175,0.322666666666667,0.396323529411765
"historical",1224.12674101925,0.608,0.5395,0.344833333333333,0.571323529411765
"historical",1248.23762840473,0.626333333333333,0.5575,0.366166666666667,0.408823529411765
"historical",1273.09915575612,0.644583333333333,0.5755,0.386916666666667,0.401323529411765
"historical",1298.33331665351,0.663,0.593,0.4065,0.441323529411765
"historical",1324.30784055958,0.68125,0.611,0.425583333333333,0.578823529411765
"historical",1351.1928783345,0.699916666666667,0.629083333333333,0.445083333333333,0.633823529411765
"historical",1378.48396483355,0.719,0.647416666666667,0.465,0.523823529411765
"historical",1406.16167157619,0.738083333333333,0.664916666666667,0.48475,0.698823529411765
"historical",1434.26979276069,0.756916666666667,0.681833333333333,0.503666666666667,0.676323529411765
"historical",1461.66014847965,0.774833333333333,0.698083333333333,0.5225,0.473823529411765
"historical",1489.29441826626,0.791583333333333,0.713833333333333,0.54025,0.521323529411765
"historical",1517.06666077227,0.80725,0.727583333333333,0.55725,0.576323529411765
"historical",1545.29100238119,0.823,0.740666666666667,0.57425,0.726323529411765
"historical",1574.17137070347,0.8385,0.754083333333333,0.591833333333333,0.613823529411765
"historical",1604.91393453359,0.854333333333333,0.767916666666667,0.6095,0.758823529411765
"historical",1633.59364721255,0.870333333333333,0.78175,0.627583333333333,0.901323529411765
"historical",1662.53267261348,0.886666666666667,0.796333333333333,0.646666666666667,0.666323529411765
"historical",1692.7025807769,0.903583333333333,0.811583333333333,0.665833333333333,0.668823529411765
"historical",1722.92074697622,0.920416666666667,0.826583333333333,0.684916666666667,0.811323529411765
"historical",1754.33181292576,0.937416666666667,0.8415,0.704833333333333,0.881323529411765
"historical",1787.17219080221,0.955333333333333,0.857583333333333,0.725583333333333,0.878823529411765
"historical",1821.18732517264,0.97425,0.873916666666667,0.748,0.803823529411765
"historical",1855.7919308831,0.993916666666667,0.8915,0.770666666666667,0.943823529411765
"historical",1891.6465065793,1.01408333333333,0.9095,0.7935,0.903823529411765
"historical",1927.74673118942,1.03466666666667,0.927833333333333,0.8155,0.921323529411765
"historical",1964.66639151647,1.05558333333333,0.94675,0.835916666666667,0.796323529411765
"historical",2001.9942972346,1.077,0.965833333333333,0.855583333333334,0.926323529411765
"historical",2040.46505870163,1.09875,0.984166666666667,0.874,0.996323529411765
"historical",2079.73731568609,1.12133333333333,1.003,0.891916666666667,0.881323529411765
"historical",2119.94114663447,1.14541666666667,1.02191666666667,0.9095,0.906323529411765
"historical",2160.5469952068,1.17308333333333,1.0425,0.9275,0.936323529411765
"historical",2201.83304425752,1.20425,1.06433333333333,0.945916666666667,1.00632352941176
"historical",2243.29089527183,1.23875,1.08658333333333,0.964666666666667,1.14882352941176
"historical",2284.2111975484,1.27783333333333,1.11025,0.984,1.26382352941176
"historical",2325.47923043606,1.32158333333333,1.13633333333333,1.00391666666667,1.17882352941176
"historical",2367.59191620524,1.37008333333333,1.1635,1.02441666666667,1.10132352941177
"historical",2410.63753777355,1.42291666666667,1.19166666666667,1.04525,1.22632352941176
"ssp119",2240.98577055514,1.15832196493425,1.07,0.986657896359122,NA
"ssp119",2280.24669688357,1.19111520438077,1.09442698688693,1.00335739724418,NA
"ssp119",2319.61582324281,1.2251616421496,1.12004905193271,1.0211157729196,NA
"ssp119",2359.09314963287,1.2603546791452,1.14639811271146,1.03924179753247,NA
"ssp119",2398.67867605375,1.29530974022935,1.17179686982236,1.05557183811607,NA
"ssp119",2438.37240250544,1.33067331684825,1.19666574607303,1.0705744229337,NA
"ssp119",2476.38148340369,1.36673886508699,1.22290911532144,1.08750969971561,NA
"ssp119",2512.70591874852,1.40262851954766,1.24815231792377,1.10261994184337,NA
"ssp119",2547.34570853992,1.43728920747853,1.27123565389639,1.11489694506878,NA
"ssp119",2580.30085277789,1.46898631028194,1.29264797338667,1.1269741766528,NA
"ssp119",2611.57135146243,1.50263686576316,1.31502237669099,1.13889355949788,NA
"ssp119",2641.15720459354,1.53506782037155,1.33794603434323,1.15326496200102,NA
"ssp119",2669.05841217123,1.56534206887258,1.35945294073147,1.16694330474602,NA
"ssp119",2695.27497419548,1.59384118738475,1.37844996465023,1.177551216274,NA
"ssp119",2719.8068906663,1.62168499410473,1.39724306898485,1.18821369570031,NA
"ssp119",2742.6541615837,1.64653401993437,1.41469595110867,1.19920397455409,NA
"ssp119",2764.26421429129,1.6719004466609,1.43027585310754,1.20616915757504,NA
"ssp119",2784.63704878908,1.69709735787984,1.44524629442606,1.21243399713588,NA
"ssp119",2803.77266507707,1.71929477249099,1.45905445702025,1.21876116774138,NA
"ssp119",2821.67106315526,1.73828429116225,1.47055267087258,1.22382285339894,NA
"ssp119",2838.33224302364,1.75736356739329,1.48126036277353,1.22796838818902,NA
"ssp119",2853.75620468223,1.77480078664637,1.49123947324701,1.2317824936425,NA
"ssp119",2867.94294813101,1.78934979252,1.4994343893511,1.23506832971031,NA
"ssp119",2880.89247336999,1.80297661156447,1.50652930675932,1.23665563215053,NA
"ssp119",2892.60478039917,1.81684042976244,1.51426268268614,1.23970074996846,NA
"ssp119",2903.07986921855,1.8285945761578,1.52082834132028,1.24210063205253,NA
"ssp119",2912.71248531177,1.83825659144856,1.5253147525072,1.24301681833284,NA
"ssp119",2921.50262867882,1.8465541717955,1.52992783812811,1.24479713197473,NA
"ssp119",2929.45029931971,1.85385873919515,1.53399372646951,1.24712412692598,NA
"ssp119",2936.55549723445,1.86193790231971,1.53755018343668,1.24744671750091,NA
"ssp119",2942.81822242301,1.86799185253336,1.53931438168743,1.24579087160694,NA
"ssp119",2948.23847488542,1.87167015018722,1.53836170183641,1.24182235565602,NA
"ssp119",2952.81625462167,1.87717333487978,1.53819369829229,1.23695651076549,NA
"ssp119",2956.55156163175,1.8816025266522,1.53796187440829,1.23354499317332,NA
"ssp119",2959.44439591567,1.88404697137922,1.53736530413555,1.23040824017105,NA
"ssp119",2961.49475747343,1.88693843180025,1.5366411738613,1.22792861618802,NA
"ssp126",2240.98577055514,1.16722123973425,1.07,0.981038420297519,NA
"ssp126",2280.26875427981,1.20313315860838,1.09568894127575,0.99850620723454,NA
"ssp126",2319.68199543155,1.23802900499888,1.12187973313379,1.01652095095522,NA
"ssp126",2359.22549401035,1.2730828966556,1.14761902443993,1.03412095062844,NA
"ssp126",2398.8992500162,1.31110320314725,1.1730188618791,1.05205334887764,NA
"ssp126",2438.70326344911,1.34965567913036,1.19952082553013,1.06940699230797,NA
"ssp126",2478.00031790412,1.38508495313214,1.22487604891814,1.08480454928275,NA
"ssp126",2516.79041338123,1.42061286772633,1.24953138922889,1.10098459295021,NA
"ssp126",2555.07354988043,1.45514992843726,1.2725331329507,1.11691970658436,NA
"ssp126",2592.84972740173,1.4921454297145,1.29597468448893,1.13187484673992,NA
"ssp126",2630.11894594512,1.52367761482808,1.32137098358775,1.14635702699976,NA
"ssp126",2666.88120551061,1.55634513646677,1.34337161573136,1.16052068195195,NA
"ssp126",2703.1365060982,1.58548144119557,1.36650703755018,1.17526677996965,NA
"ssp126",2738.88484770788,1.61661439960649,1.38803304469846,1.18960880353679,NA
"ssp126",2774.12623033966,1.64900126145736,1.4105271760795,1.20356722965053,NA
"ssp126",2808.86065399353,1.67911401262606,1.4315059987464,1.21762710514589,NA
"ssp126",2842.77255355085,1.70826033710038,1.4512224023802,1.2305056379333,NA
"ssp126",2875.86192901162,1.73623736486213,1.4699526405061,1.24130874864099,NA
"ssp126",2908.12878037584,1.76352301786333,1.48836345927484,1.25244882976295,NA
"ssp126",2939.5731076435,1.79124507153005,1.50501379923445,1.26222642877124,NA
"ssp126",2970.19491081461,1.81427410576266,1.52057038051061,1.27001876004345,NA
"ssp126",2999.99418988917,1.83838209765412,1.53599333246156,1.27838772360505,NA
"ssp126",3028.97094486718,1.86420281896473,1.55024426408298,1.28609968063459,NA
"ssp126",3057.12517574863,1.88807048128664,1.56538204450264,1.2940456213405,NA
"ssp126",3084.45688253353,1.91128111546808,1.58029078146976,1.30228744804771,NA
"ssp126",3110.96606522188,1.93278849237558,1.59319207762646,1.31039538736574,NA
"ssp126",3136.62068355194,1.95437072790343,1.60591840460354,1.31748023023224,NA
"ssp126",3161.42073752372,1.97762406962239,1.61869848507267,1.325086996607,NA
"ssp126",3185.36622713721,1.99997144516892,1.63117530638446,1.33000607923305,NA
"ssp126",3208.45715239241,2.01977443745564,1.64044236378981,1.33539503729209,NA
"ssp126",3230.69351328933,2.03777676589328,1.65059479967906,1.34092693074009,NA
"ssp126",3252.07530982796,2.05369923552633,1.66157634800354,1.34584076139906,NA
"ssp126",3272.60254200831,2.0836454897373,1.67115672498357,1.34896781140091,NA
"ssp126",3292.27520983037,2.09884430936137,1.67877239173036,1.35181067576379,NA
"ssp126",3311.09331329414,2.11358161290472,1.68676116654634,1.35546568357918,NA
"ssp126",3329.05685239962,2.12684212094463,1.69456875106394,1.35649804235596,NA
"ssp126",2240.98577055514,1.16722123973425,1.07,0.981038420297519,NA
"ssp126",2280.26875427981,1.20313315860838,1.09568894127575,0.99850620723454,NA
"ssp126",2319.68199543155,1.23802900499888,1.12187973313379,1.01652095095522,NA
"ssp126",2359.22549401035,1.2730828966556,1.14761902443993,1.03412095062844,NA
"ssp126",2398.8992500162,1.31110320314725,1.1730188618791,1.05205334887764,NA
"ssp126",2438.70326344911,1.34965567913036,1.19952082553013,1.06940699230797,NA
"ssp126",2478.00031790412,1.38508495313214,1.22487604891814,1.08480454928275,NA
"ssp126",2516.79041338123,1.42061286772633,1.24953138922889,1.10098459295021,NA
"ssp126",2555.07354988043,1.45514992843726,1.2725331329507,1.11691970658436,NA
"ssp126",2592.84972740173,1.4921454297145,1.29597468448893,1.13187484673992,NA
"ssp126",2630.11894594512,1.52367761482808,1.32137098358775,1.14635702699976,NA
"ssp126",2666.88120551061,1.55634513646677,1.34337161573136,1.16052068195195,NA
"ssp126",2703.1365060982,1.58548144119557,1.36650703755018,1.17526677996965,NA
"ssp126",2738.88484770788,1.61661439960649,1.38803304469846,1.18960880353679,NA
"ssp126",2774.12623033966,1.64900126145736,1.4105271760795,1.20356722965053,NA
"ssp126",2808.86065399353,1.67911401262606,1.4315059987464,1.21762710514589,NA
"ssp126",2842.77255355085,1.70826033710038,1.4512224023802,1.2305056379333,NA
"ssp126",2875.86192901162,1.73623736486213,1.4699526405061,1.24130874864099,NA
"ssp126",2908.12878037584,1.76352301786333,1.48836345927484,1.25244882976295,NA
"ssp126",2939.5731076435,1.79124507153005,1.50501379923445,1.26222642877124,NA
"ssp126",2970.19491081461,1.81427410576266,1.52057038051061,1.27001876004345,NA
"ssp126",2999.99418988917,1.83838209765412,1.53599333246156,1.27838772360505,NA
"ssp126",3028.97094486718,1.86420281896473,1.55024426408298,1.28609968063459,NA
"ssp126",3057.12517574863,1.88807048128664,1.56538204450264,1.2940456213405,NA
"ssp126",3084.45688253353,1.91128111546808,1.58029078146976,1.30228744804771,NA
"ssp126",3110.96606522188,1.93278849237558,1.59319207762646,1.31039538736574,NA
"ssp126",3136.62068355194,1.95437072790343,1.60591840460354,1.31748023023224,NA
"ssp126",3161.42073752372,1.97762406962239,1.61869848507267,1.325086996607,NA
"ssp126",3185.36622713721,1.99997144516892,1.63117530638446,1.33000607923305,NA
"ssp126",3208.45715239241,2.01977443745564,1.64044236378981,1.33539503729209,NA
"ssp126",3230.69351328933,2.03777676589328,1.65059479967906,1.34092693074009,NA
"ssp126",3252.07530982796,2.05369923552633,1.66157634800354,1.34584076139906,NA
"ssp126",3272.60254200831,2.0836454897373,1.67115672498357,1.34896781140091,NA
"ssp126",3292.27520983037,2.09884430936137,1.67877239173036,1.35181067576379,NA
"ssp126",3311.09331329414,2.11358161290472,1.68676116654634,1.35546568357918,NA
"ssp126",3329.05685239962,2.12684212094463,1.69456875106394,1.35649804235596,NA
"ssp245",2240.98180228075,1.16155261619267,1.07,0.977915357911748,NA
"ssp245",2280.43031467864,1.19592775345478,1.093672513449,0.996658599007229,NA
"ssp245",2320.17858145119,1.23100857303316,1.11868991705735,1.01446873914179,NA
"ssp245",2360.22660259838,1.2670065945939,1.14402802890893,1.03112786486953,NA
"ssp245",2400.57437812024,1.30373558489595,1.16968139295141,1.04809248646032,NA
"ssp245",2441.22190801674,1.34451010859475,1.1967052610144,1.06710953921105,NA
"ssp245",2482.15229117884,1.37957471665598,1.22256997485836,1.08670853196482,NA
"ssp245",2523.36552760654,1.41439203884905,1.24809632012394,1.10548726220401,NA
"ssp245",2564.86161729984,1.44855004183608,1.2734380429364,1.12159504668443,NA
"ssp245",2606.64056025873,1.48185835698813,1.29961700799865,1.13803834537686,NA
"ssp245",2648.70235648321,1.5152810077407,1.324407481323,1.15040581929833,NA
"ssp245",2691.04700597329,1.5482779192253,1.34797316096574,1.16832425024132,NA
"ssp245",2733.67450872897,1.58228415790353,1.37232125223957,1.18590845548611,NA
"ssp245",2776.58486475025,1.61652678746735,1.39957969043138,1.20441470169836,NA
"ssp245",2819.77807403712,1.65123071674392,1.42480834322624,1.22316753525767,NA
"ssp245",2863.25413658959,1.68605620362041,1.44971350548487,1.24170731799365,NA
"ssp245",2906.80788288993,1.72013121834542,1.4729887604646,1.25923933443001,NA
"ssp245",2950.43931293817,1.75257850532261,1.49621676382431,1.27539404382379,NA
"ssp245",2994.14842673428,1.7860857320457,1.51820304070149,1.29173240750615,NA
"ssp245",3037.93522427828,1.8188374675364,1.53957087278536,1.30930119781222,NA
"ssp245",3081.79970557016,1.85065719109639,1.56088314295607,1.32584069426109,NA
"ssp245",3125.74187060993,1.88254560132826,1.58390005177532,1.34256947155648,NA
"ssp245",3169.76171939758,1.91443460984783,1.60770284303019,1.35957332405798,NA
"ssp245",3213.85925193311,1.94849667689449,1.63196518617233,1.37828279326111,NA
"ssp245",3258.03446821652,1.98245366088461,1.65591600463837,1.39722861324975,NA
"ssp245",3302.28736824782,2.0156675743558,1.67910550919137,1.41474805166019,NA
"ssp245",3346.46119728024,2.05000045274365,1.7036997356143,1.43155026029314,NA
"ssp245",3390.55595531379,2.08432055943449,1.72844596520845,1.4497289218283,NA
"ssp245",3434.57164234845,2.11846585869644,1.75347559549073,1.46805624426957,NA
"ssp245",3478.50825838424,2.15294410283411,1.77586168220674,1.48555784444184,NA
"ssp245",3522.36580342116,2.19306987339149,1.79751919509849,1.50244204728369,NA
"ssp245",3566.14427745919,2.22547510297684,1.82128012464365,1.51812471974246,NA
"ssp245",3609.84368049836,2.25994008070911,1.8467276352736,1.53373928106144,NA
"ssp245",3653.46401253864,2.29482055417511,1.86850938257786,1.54996025166343,NA
"ssp245",3697.00527358004,2.32606999516595,1.8891409329591,1.56469101809912,NA
"ssp245",3740.46746362257,2.36704574052664,1.91254470268263,1.58057229604519,NA
"ssp370",2240.98180228075,1.16700153762063,1.07,0.980464399088475,NA
"ssp370",2281.26241634418,1.19955516580569,1.0935736124719,0.9958705771555,NA
"ssp370",2322.67488644779,1.23360637018059,1.11909558259289,1.01356388556988,NA
"ssp370",2365.21921259159,1.26941016238614,1.14547610506028,1.03127538851157,NA
"ssp370",2408.89539477557,1.30872553711835,1.17046031755272,1.04836313956044,NA
"ssp370",2453.70343299974,1.34639977879296,1.19581557481857,1.06668155903102,NA
"ssp370",2499.31540333319,1.38248608447997,1.22228178775181,1.08467856871832,NA
"ssp370",2545.7313057759,1.4182486655758,1.248367602907,1.10157739220906,NA
"ssp370",2592.95114032787,1.44895529708804,1.27427346300352,1.11890711267155,NA
"ssp370",2640.97490698912,1.48966202262563,1.29958539003647,1.13648089397362,NA
"ssp370",2689.80260575963,1.52519161882304,1.3248405040071,1.15430241876233,NA
"ssp370",2739.43423663942,1.56127668775855,1.35136571412966,1.17267961715709,NA
"ssp370",2789.86979962847,1.5977620047859,1.37889897826953,1.19135747674057,NA
"ssp370",2841.10929472678,1.63068267321336,1.40777946690224,1.21143693643894,NA
"ssp370",2893.15272193437,1.66807718994121,1.43587914344302,1.23079112447998,NA
"ssp370",2946.00008125123,1.70591232220047,1.46390392050869,1.25092346143805,NA
"ssp370",2999.41250161917,1.74462224396344,1.49305526764717,1.27138922749838,NA
"ssp370",3053.3899830382,1.78333198193426,1.52192065357856,1.29262483625056,NA
"ssp370",3107.93252550831,1.82306026642992,1.55010486791617,1.31259166818149,NA
"ssp370",3163.04012902952,1.86179115033172,1.57763521013283,1.33511085805616,NA
"ssp370",3218.71279360181,1.8997149298818,1.6054633905904,1.35730583231673,NA
"ssp370",3274.95051922518,1.94271329726689,1.63524557340947,1.3796227970395,NA
"ssp370",3331.75330589965,1.98185165523339,1.6661720377406,1.40204390704605,NA
"ssp370",3389.1211536252,2.02227788872417,1.69600455589023,1.42237542591688,NA
"ssp370",3447.05406240184,2.06222709673431,1.72513878843042,1.44565135854094,NA
